#proteinId	gotermId	goName	gotermType	goAcc
5	3028	porphobilinogen synthase activity	molecular_function	GO:0004655
5798	11454	alpha-ribazole-5'-P phosphatase activity	molecular_function	GO:0019175
5798	11457	NADP phosphatase activity	molecular_function	GO:0019178
5798	11471	transmembrane receptor protein phosphatase activity	molecular_function	GO:0019198
5798	13238	inositol-1,3,4,5,6-pentakisphosphate 3-phosphatase activity	molecular_function	GO:0030351
5798	13239	inositol-1,4,5,6-tetrakisphosphate 6-phosphatase activity	molecular_function	GO:0030352
5798	19191	5-amino-6-(5-phosphoribitylamino)uracil phosphatase activity	molecular_function	GO:0043726
5798	19276	phosphatidylinositol-4-phosphate phosphatase activity	molecular_function	GO:0043812
5798	19277	phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity	molecular_function	GO:0043813
5800	2227	structural constituent of ribosome	molecular_function	GO:0003735
5800	3827	intracellular	cellular_component	GO:0005622
5800	4025	ribosome	cellular_component	GO:0005840
5800	4556	translation	biological_process	GO:0006412
5802	3737	GTP binding	molecular_function	GO:0005525
5802	3827	intracellular	cellular_component	GO:0005622
5802	4994	intracellular protein transport	biological_process	GO:0006886
5802	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
5802	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
5802	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
5802	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
5802	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
5807	3614	inorganic phosphate transmembrane transporter activity	molecular_function	GO:0005315
5807	4934	phosphate transport	biological_process	GO:0006817
5807	9320	membrane	cellular_component	GO:0016020
5813	2176	DNA binding	molecular_function	GO:0003677
5813	2356	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
5813	3838	nucleus	cellular_component	GO:0005634
5813	4499	transcription	biological_process	GO:0006350
5813	21401	protein dimerization activity	molecular_function	GO:0046983
5817	2404	NAD+ kinase activity	molecular_function	GO:0003951
5817	5830	metabolic process	biological_process	GO:0008152
5818	2290	catalytic activity	molecular_function	GO:0003824
5818	5830	metabolic process	biological_process	GO:0008152
5818	2344	ATP citrate synthase activity	molecular_function	GO:0003878
5818	3136	succinate-CoA ligase (ADP-forming) activity	molecular_function	GO:0004775
5819	3838	nucleus	cellular_component	GO:0005634
5819	5939	zinc ion binding	molecular_function	GO:0008270
5819	9772	transcription activator activity	molecular_function	GO:0016563
5819	20381	positive regulation of transcription	biological_process	GO:0045941
5819	19908	regulation of transcription	biological_process	GO:0045449
5819	2228	translation initiation factor activity	molecular_function	GO:0003743
5819	3727	protein binding	molecular_function	GO:0005515
5819	4557	translational initiation	biological_process	GO:0006413
5820	2856	lactoylglutathione lyase activity	molecular_function	GO:0004462
5820	4143	carbohydrate metabolic process	biological_process	GO:0005975
5821	12251	heme binding	molecular_function	GO:0020037
5821	21336	transition metal ion binding	molecular_function	GO:0046914
5823	3633	nucleotide-sugar transmembrane transporter activity	molecular_function	GO:0005338
5823	9092	nucleotide-sugar transport	biological_process	GO:0015780
5823	9321	integral to membrane	cellular_component	GO:0016021
5825	9321	integral to membrane	cellular_component	GO:0016021
5832	2196	transcription factor activity	molecular_function	GO:0003700
5832	3838	nucleus	cellular_component	GO:0005634
5832	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
5832	5939	zinc ion binding	molecular_function	GO:0008270
5835	3976	signal peptidase complex	cellular_component	GO:0005787
5835	4599	signal peptide processing	biological_process	GO:0006465
5835	6614	signal peptidase activity	molecular_function	GO:0009003
5835	9321	integral to membrane	cellular_component	GO:0016021
5835	5906	cysteine-type peptidase activity	molecular_function	GO:0008234
5838	2175	nucleic acid binding	molecular_function	GO:0003676
5838	3838	nucleus	cellular_component	GO:0005634
5841	2176	DNA binding	molecular_function	GO:0003677
5841	3736	ATP binding	molecular_function	GO:0005524
5841	2175	nucleic acid binding	molecular_function	GO:0003676
5841	2792	helicase activity	molecular_function	GO:0004386
5843	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
5843	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
5843	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
5843	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
5843	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
5844	2227	structural constituent of ribosome	molecular_function	GO:0003735
5844	3827	intracellular	cellular_component	GO:0005622
5844	4025	ribosome	cellular_component	GO:0005840
5844	4556	translation	biological_process	GO:0006412
5845	2733	tetrahydrofolylpolyglutamate synthase activity	molecular_function	GO:0004326
5845	3736	ATP binding	molecular_function	GO:0005524
5845	6988	folic acid and derivative biosynthetic process	biological_process	GO:0009396
5845	6667	biosynthetic process	biological_process	GO:0009058
5845	10069	ligase activity	molecular_function	GO:0016874
5846	3930	cytoplasm	cellular_component	GO:0005737
5846	5020	autophagy	biological_process	GO:0006914
5849	3043	protein kinase activity	molecular_function	GO:0004672
5849	3736	ATP binding	molecular_function	GO:0005524
5849	4602	protein amino acid phosphorylation	biological_process	GO:0006468
5849	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
5851	162	nucleotide binding	molecular_function	GO:0000166
5851	3172	aminoacyl-tRNA ligase activity	molecular_function	GO:0004812
5851	3736	ATP binding	molecular_function	GO:0005524
5851	3930	cytoplasm	cellular_component	GO:0005737
5851	4556	translation	biological_process	GO:0006412
5851	4561	tRNA aminoacylation for protein translation	biological_process	GO:0006418
5851	3183	leucine-tRNA ligase activity	molecular_function	GO:0004823
5851	4572	leucyl-tRNA aminoacylation	biological_process	GO:0006429
5852	3727	protein binding	molecular_function	GO:0005515
5852	9366	RNA metabolic process	biological_process	GO:0016070
5852	3708	binding	molecular_function	GO:0005488
5854	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
5854	4143	carbohydrate metabolic process	biological_process	GO:0005975
5855	5830	metabolic process	biological_process	GO:0008152
5855	9710	oxidoreductase activity	molecular_function	GO:0016491
5855	9837	protochlorophyllide reductase activity	molecular_function	GO:0016630
5860	9985	hydrolase activity	molecular_function	GO:0016787
5862	2175	nucleic acid binding	molecular_function	GO:0003676
5865	2175	nucleic acid binding	molecular_function	GO:0003676
5865	3827	intracellular	cellular_component	GO:0005622
5865	5939	zinc ion binding	molecular_function	GO:0008270
5868	2632	pepsin A activity	molecular_function	GO:0004194
5868	4639	proteolysis	biological_process	GO:0006508
5871	2227	structural constituent of ribosome	molecular_function	GO:0003735
5871	3827	intracellular	cellular_component	GO:0005622
5871	4025	ribosome	cellular_component	GO:0005840
5871	4556	translation	biological_process	GO:0006412
5874	3736	ATP binding	molecular_function	GO:0005524
5874	10082	ATPase activity	molecular_function	GO:0016887
5874	162	nucleotide binding	molecular_function	GO:0000166
5874	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
5874	4927	transport	biological_process	GO:0006810
5874	9321	integral to membrane	cellular_component	GO:0016021
5874	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
5874	2450	ATP-dependent DNA helicase activity	molecular_function	GO:0004003
5874	2451	ATP-dependent RNA helicase activity	molecular_function	GO:0004004
5874	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
5874	5778	DNA-dependent ATPase activity	molecular_function	GO:0008094
5874	5860	RNA-dependent ATPase activity	molecular_function	GO:0008186
5874	8800	protein-transmembrane transporting ATPase activity	molecular_function	GO:0015462
5874	10273	single-stranded DNA-dependent ATP-dependent DNA helicase activity	molecular_function	GO:0017116
5874	18132	ATPase activity, coupled	molecular_function	GO:0042623
5874	18133	ATPase activity, uncoupled	molecular_function	GO:0042624
5874	18134	ATPase activity, coupled to transmembrane movement of ions	molecular_function	GO:0042625
5875	9710	oxidoreductase activity	molecular_function	GO:0016491
5875	25163	peroxiredoxin activity	molecular_function	GO:0051920
5877	3043	protein kinase activity	molecular_function	GO:0004672
5877	3736	ATP binding	molecular_function	GO:0005524
5877	4602	protein amino acid phosphorylation	biological_process	GO:0006468
5877	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
5877	3073	MAP kinase activity	molecular_function	GO:0004707
5880	3736	ATP binding	molecular_function	GO:0005524
5880	10082	ATPase activity	molecular_function	GO:0016887
5880	162	nucleotide binding	molecular_function	GO:0000166
5880	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
5880	4927	transport	biological_process	GO:0006810
5880	9321	integral to membrane	cellular_component	GO:0016021
5880	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
5880	2450	ATP-dependent DNA helicase activity	molecular_function	GO:0004003
5880	2451	ATP-dependent RNA helicase activity	molecular_function	GO:0004004
5880	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
5880	5778	DNA-dependent ATPase activity	molecular_function	GO:0008094
5880	5860	RNA-dependent ATPase activity	molecular_function	GO:0008186
5880	8800	protein-transmembrane transporting ATPase activity	molecular_function	GO:0015462
5880	10273	single-stranded DNA-dependent ATP-dependent DNA helicase activity	molecular_function	GO:0017116
5880	18132	ATPase activity, coupled	molecular_function	GO:0042623
5880	18133	ATPase activity, uncoupled	molecular_function	GO:0042624
5880	18134	ATPase activity, coupled to transmembrane movement of ions	molecular_function	GO:0042625
5883	3727	protein binding	molecular_function	GO:0005515
5883	5939	zinc ion binding	molecular_function	GO:0008270
5885	2290	catalytic activity	molecular_function	GO:0003824
5885	6667	biosynthetic process	biological_process	GO:0009058
5885	7026	NAD biosynthetic process	biological_process	GO:0009435
5885	9977	nucleotidyltransferase activity	molecular_function	GO:0016779
5887	13917	heat shock protein binding	molecular_function	GO:0031072
5889	9985	hydrolase activity	molecular_function	GO:0016787
5889	6508	guanine deaminase activity	molecular_function	GO:0008892
5891	2632	pepsin A activity	molecular_function	GO:0004194
5891	4639	proteolysis	biological_process	GO:0006508
5891	2628	aspartic-type endopeptidase activity	molecular_function	GO:0004190
5894	3737	GTP binding	molecular_function	GO:0005525
5894	5344	small GTPase mediated signal transduction	biological_process	GO:0007264
5894	2378	GTPase activity	molecular_function	GO:0003924
5894	3727	protein binding	molecular_function	GO:0005515
5894	4994	intracellular protein transport	biological_process	GO:0006886
5894	5019	nucleocytoplasmic transport	biological_process	GO:0006913
5894	5250	signal transduction	biological_process	GO:0007165
5894	3827	intracellular	cellular_component	GO:0005622
5894	8400	protein transport	biological_process	GO:0015031
5896	2175	nucleic acid binding	molecular_function	GO:0003676
5897	9321	integral to membrane	cellular_component	GO:0016021
5897	9957	transferase activity, transferring hexosyl groups	molecular_function	GO:0016758
5897	24	alpha-1,6-mannosyltransferase activity	molecular_function	GO:0000009
5897	42	alpha-1,2-mannosyltransferase activity	molecular_function	GO:0000026
5897	45	mannosyltransferase activity	molecular_function	GO:0000030
5897	48	alpha-1,3-mannosyltransferase activity	molecular_function	GO:0000033
5897	1170	alpha-1,3-galactosyltransferase activity	molecular_function	GO:0001962
5897	2430	UDP-glucose:glycoprotein glucosyltransferase activity	molecular_function	GO:0003980
5897	2782	glycolipid mannosyltransferase activity	molecular_function	GO:0004376
5897	2953	oligosaccharyl transferase activity	molecular_function	GO:0004576
5897	2959	dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity	molecular_function	GO:0004583
5897	6039	acetylglucosaminyltransferase activity	molecular_function	GO:0008375
5897	6040	acetylgalactosaminyltransferase activity	molecular_function	GO:0008376
5897	6042	galactosyltransferase activity	molecular_function	GO:0008378
5897	6077	fucosyltransferase activity	molecular_function	GO:0008417
5897	6376	O antigen polymerase activity	molecular_function	GO:0008755
5897	6535	lipopolysaccharide-1,6-galactosyltransferase activity	molecular_function	GO:0008921
5897	9532	UDP-N-acetylglucosamine-peptide N-acetylglucosaminyltransferase activity	molecular_function	GO:0016253
5897	9958	cellulose synthase activity	molecular_function	GO:0016759
5897	11017	9-phenanthrol UDP-glucuronosyltransferase activity	molecular_function	GO:0018715
5897	11018	1-phenanthrol glycosyltransferase activity	molecular_function	GO:0018716
5897	11019	9-phenanthrol glycosyltransferase activity	molecular_function	GO:0018717
5897	11020	1,2-dihydroxy-phenanthrene glycosyltransferase activity	molecular_function	GO:0018718
5897	11396	phenanthrol glycosyltransferase activity	molecular_function	GO:0019112
5897	11466	beta-1,4-mannosyltransferase activity	molecular_function	GO:0019187
5897	14119	alpha-1,2-galactosyltransferase activity	molecular_function	GO:0031278
5897	16390	dolichyl pyrophosphate Man7GlcNAc2 alpha-1,3-glucosyltransferase activity	molecular_function	GO:0033556
5897	17801	dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity	molecular_function	GO:0042281
5897	17803	dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity	molecular_function	GO:0042283
5897	19616	inositol phosphoceramide synthase activity	molecular_function	GO:0045140
5897	20962	glucosyltransferase activity	molecular_function	GO:0046527
5897	21342	alpha(1,3)-fucosyltransferase activity	molecular_function	GO:0046920
5897	21343	alpha(1,6)-fucosyltransferase activity	molecular_function	GO:0046921
5899	2176	DNA binding	molecular_function	GO:0003677
5899	3827	intracellular	cellular_component	GO:0005622
5900	2888	monooxygenase activity	molecular_function	GO:0004497
5900	3721	iron ion binding	molecular_function	GO:0005506
5900	4283	electron transport	biological_process	GO:0006118
5900	12251	heme binding	molecular_function	GO:0020037
5900	23642	unspecific monooxygenase activity	molecular_function	GO:0050381
5902	2738	fructose-bisphosphate aldolase activity	molecular_function	GO:0004332
5902	4261	glycolysis	biological_process	GO:0006096
5902	5939	zinc ion binding	molecular_function	GO:0008270
5904	2175	nucleic acid binding	molecular_function	GO:0003676
5904	5939	zinc ion binding	molecular_function	GO:0008270
5904	5721	tRNA processing	biological_process	GO:0008033
5904	10306	tRNA dihydrouridine synthase activity	molecular_function	GO:0017150
5904	23919	FAD binding	molecular_function	GO:0050660
5905	5721	tRNA processing	biological_process	GO:0008033
5905	10306	tRNA dihydrouridine synthase activity	molecular_function	GO:0017150
5905	23919	FAD binding	molecular_function	GO:0050660
5912	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
5914	6667	biosynthetic process	biological_process	GO:0009058
5914	24	alpha-1,6-mannosyltransferase activity	molecular_function	GO:0000009
5914	42	alpha-1,2-mannosyltransferase activity	molecular_function	GO:0000026
5914	45	mannosyltransferase activity	molecular_function	GO:0000030
5914	48	alpha-1,3-mannosyltransferase activity	molecular_function	GO:0000033
5914	1170	alpha-1,3-galactosyltransferase activity	molecular_function	GO:0001962
5914	2430	UDP-glucose:glycoprotein glucosyltransferase activity	molecular_function	GO:0003980
5914	2782	glycolipid mannosyltransferase activity	molecular_function	GO:0004376
5914	2953	oligosaccharyl transferase activity	molecular_function	GO:0004576
5914	2959	dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity	molecular_function	GO:0004583
5914	6039	acetylglucosaminyltransferase activity	molecular_function	GO:0008375
5914	6040	acetylgalactosaminyltransferase activity	molecular_function	GO:0008376
5914	6042	galactosyltransferase activity	molecular_function	GO:0008378
5914	6077	fucosyltransferase activity	molecular_function	GO:0008417
5914	6376	O antigen polymerase activity	molecular_function	GO:0008755
5914	6535	lipopolysaccharide-1,6-galactosyltransferase activity	molecular_function	GO:0008921
5914	9532	UDP-N-acetylglucosamine-peptide N-acetylglucosaminyltransferase activity	molecular_function	GO:0016253
5914	9958	cellulose synthase activity	molecular_function	GO:0016759
5914	11017	9-phenanthrol UDP-glucuronosyltransferase activity	molecular_function	GO:0018715
5914	11018	1-phenanthrol glycosyltransferase activity	molecular_function	GO:0018716
5914	11019	9-phenanthrol glycosyltransferase activity	molecular_function	GO:0018717
5914	11020	1,2-dihydroxy-phenanthrene glycosyltransferase activity	molecular_function	GO:0018718
5914	11396	phenanthrol glycosyltransferase activity	molecular_function	GO:0019112
5914	11466	beta-1,4-mannosyltransferase activity	molecular_function	GO:0019187
5914	14119	alpha-1,2-galactosyltransferase activity	molecular_function	GO:0031278
5914	16390	dolichyl pyrophosphate Man7GlcNAc2 alpha-1,3-glucosyltransferase activity	molecular_function	GO:0033556
5914	17801	dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity	molecular_function	GO:0042281
5914	17803	dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity	molecular_function	GO:0042283
5914	19616	inositol phosphoceramide synthase activity	molecular_function	GO:0045140
5914	20962	glucosyltransferase activity	molecular_function	GO:0046527
5914	21342	alpha(1,3)-fucosyltransferase activity	molecular_function	GO:0046920
5914	21343	alpha(1,6)-fucosyltransferase activity	molecular_function	GO:0046921
5916	2175	nucleic acid binding	molecular_function	GO:0003676
5916	13917	heat shock protein binding	molecular_function	GO:0031072
5918	4968	multidrug transport	biological_process	GO:0006855
5918	8595	drug transporter activity	molecular_function	GO:0015238
5918	8647	antiporter activity	molecular_function	GO:0015297
5918	9320	membrane	cellular_component	GO:0016020
5919	2353	DNA-directed DNA polymerase activity	molecular_function	GO:0003887
5919	4421	DNA replication	biological_process	GO:0006260
5919	162	nucleotide binding	molecular_function	GO:0000166
5919	2176	DNA binding	molecular_function	GO:0003677
5919	2175	nucleic acid binding	molecular_function	GO:0003676
5919	4301	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	biological_process	GO:0006139
5919	16887	DNA polymerase activity	molecular_function	GO:0034061
5920	3838	nucleus	cellular_component	GO:0005634
5920	4513	rRNA processing	biological_process	GO:0006364
5922	587	nucleosome	cellular_component	GO:0000786
5922	2176	DNA binding	molecular_function	GO:0003677
5922	3838	nucleus	cellular_component	GO:0005634
5922	4484	nucleosome assembly	biological_process	GO:0006334
5923	587	nucleosome	cellular_component	GO:0000786
5923	2176	DNA binding	molecular_function	GO:0003677
5923	3838	nucleus	cellular_component	GO:0005634
5923	4484	nucleosome assembly	biological_process	GO:0006334
5926	5939	zinc ion binding	molecular_function	GO:0008270
5926	9985	hydrolase activity	molecular_function	GO:0016787
5926	2290	catalytic activity	molecular_function	GO:0003824
5927	6286	phospholipid biosynthetic process	biological_process	GO:0008654
5927	9320	membrane	cellular_component	GO:0016020
5927	9978	phosphotransferase activity, for other substituted phosphate groups	molecular_function	GO:0016780
5927	2714	ethanolaminephosphotransferase activity	molecular_function	GO:0004307
5928	2928	ribonuclease activity	molecular_function	GO:0004540
5928	5721	tRNA processing	biological_process	GO:0008033
5928	2290	catalytic activity	molecular_function	GO:0003824
5928	2916	ribonuclease P activity	molecular_function	GO:0004526
5931	3043	protein kinase activity	molecular_function	GO:0004672
5931	3736	ATP binding	molecular_function	GO:0005524
5931	4602	protein amino acid phosphorylation	biological_process	GO:0006468
5931	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
5931	3052	protein kinase CK2 activity	molecular_function	GO:0004682
5936	2966	orotidine-5'-phosphate decarboxylase activity	molecular_function	GO:0004590
5936	4369	'de novo' pyrimidine base biosynthetic process	biological_process	GO:0006207
5936	2290	catalytic activity	molecular_function	GO:0003824
5936	5830	metabolic process	biological_process	GO:0008152
5940	2290	catalytic activity	molecular_function	GO:0003824
5940	19375	cellular metabolic process	biological_process	GO:0044237
5940	23921	coenzyme binding	molecular_function	GO:0050662
5940	2428	UDP-glucose 4-epimerase activity	molecular_function	GO:0003978
5940	4180	galactose metabolic process	biological_process	GO:0006012
5943	3727	protein binding	molecular_function	GO:0005515
5945	2917	exonuclease activity	molecular_function	GO:0004527
5945	3827	intracellular	cellular_component	GO:0005622
5945	2175	nucleic acid binding	molecular_function	GO:0003676
5945	2909	nuclease activity	molecular_function	GO:0004518
5945	18089	phosphoric ester hydrolase activity	molecular_function	GO:0042578
5945	19229	T/G mismatch-specific endonuclease activity	molecular_function	GO:0043765
5946	18722	protein complex	cellular_component	GO:0043234
5946	24507	protein polymerization	biological_process	GO:0051258
5946	2378	GTPase activity	molecular_function	GO:0003924
5946	3737	GTP binding	molecular_function	GO:0005525
5947	2585	dihydrolipoamide branched chain acyltransferase activity	molecular_function	GO:0004147
5947	2803	H2A/H2B histone acetyltransferase activity	molecular_function	GO:0004405
5947	2804	H3/H4 histone acetyltransferase activity	molecular_function	GO:0004406
5947	5765	N-acetyltransferase activity	molecular_function	GO:0008080
5947	6038	O-acyltransferase activity	molecular_function	GO:0008374
5947	6075	acyltransferase activity	molecular_function	GO:0008415
5947	6565	palmitoleoyl [acyl-carrier-protein]-dependent acyltransferase activity	molecular_function	GO:0008951
5947	9635	carnitine O-acyltransferase activity	molecular_function	GO:0016406
5947	9636	acetyltransferase activity	molecular_function	GO:0016407
5947	9637	C-acyltransferase activity	molecular_function	GO:0016408
5947	9638	palmitoyltransferase activity	molecular_function	GO:0016409
5947	9639	N-acyltransferase activity	molecular_function	GO:0016410
5947	9640	acylglycerol O-acyltransferase activity	molecular_function	GO:0016411
5947	9641	serine O-acyltransferase activity	molecular_function	GO:0016412
5947	9642	O-acetyltransferase activity	molecular_function	GO:0016413
5947	9643	O-octanoyltransferase activity	molecular_function	GO:0016414
5947	9644	octanoyltransferase activity	molecular_function	GO:0016415
5947	9645	O-palmitoyltransferase activity	molecular_function	GO:0016416
5947	9646	S-acyltransferase activity	molecular_function	GO:0016417
5947	9647	S-acetyltransferase activity	molecular_function	GO:0016418
5947	9648	S-malonyltransferase activity	molecular_function	GO:0016419
5947	9649	malonyltransferase activity	molecular_function	GO:0016420
5947	9676	C-palmitoyltransferase activity	molecular_function	GO:0016454
5947	9947	succinyltransferase activity	molecular_function	GO:0016748
5947	9948	N-succinyltransferase activity	molecular_function	GO:0016749
5947	9949	O-succinyltransferase activity	molecular_function	GO:0016750
5947	9950	S-succinyltransferase activity	molecular_function	GO:0016751
5947	9951	sinapoyltransferase activity	molecular_function	GO:0016752
5947	9952	O-sinapoyltransferase activity	molecular_function	GO:0016753
5947	10381	peptidyl-lysine N6-myristoyltransferase activity	molecular_function	GO:0018030
5947	10382	peptidyl-lysine N6-palmitoyltransferase activity	molecular_function	GO:0018031
5947	11014	benzoyl acetate-CoA thiolase activity	molecular_function	GO:0018711
5947	11015	3-hydroxybutyryl-CoA thiolase activity	molecular_function	GO:0018712
5947	11016	3-ketopimelyl-CoA thiolase activity	molecular_function	GO:0018713
5947	11390	N-palmitoyltransferase activity	molecular_function	GO:0019105
5947	11391	myristoyltransferase activity	molecular_function	GO:0019107
5947	11465	acyl-CoA N-acyltransferase activity	molecular_function	GO:0019186
5947	11963	protein-cysteine S-myristoyltransferase activity	molecular_function	GO:0019705
5947	11964	protein-cysteine S-palmitoleyltransferase activity	molecular_function	GO:0019706
5947	11965	protein-cysteine S-acyltransferase activity	molecular_function	GO:0019707
5947	15051	glucosaminyl-phosphotidylinositol O-acyltransferase activity	molecular_function	GO:0032216
5947	19206	L-2-aminoadipate N-acetyltransferase activity	molecular_function	GO:0043741
5947	19228	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase activity	molecular_function	GO:0043764
5947	19270	keto acid formate lyase activity	molecular_function	GO:0043806
5947	19313	Ras palmitoyltransferase activity	molecular_function	GO:0043849
5947	21363	azetidine-2-carboxylic acid acetyltransferase activity	molecular_function	GO:0046941
5948	2290	catalytic activity	molecular_function	GO:0003824
5948	5830	metabolic process	biological_process	GO:0008152
5948	3105	pyruvate dehydrogenase (acetyl-transferring) activity	molecular_function	GO:0004739
5950	3727	protein binding	molecular_function	GO:0005515
5950	5939	zinc ion binding	molecular_function	GO:0008270
5952	2441	acid phosphatase activity	molecular_function	GO:0003993
5953	2441	acid phosphatase activity	molecular_function	GO:0003993
5956	9985	hydrolase activity	molecular_function	GO:0016787
5956	2441	acid phosphatase activity	molecular_function	GO:0003993
5956	21295	metal ion binding	molecular_function	GO:0046872
5957	4927	transport	biological_process	GO:0006810
5957	6171	ammonium transmembrane transporter activity	molecular_function	GO:0008519
5957	9320	membrane	cellular_component	GO:0016020
5962	9320	membrane	cellular_component	GO:0016020
5963	8445	hydrogen ion transmembrane transporter activity	molecular_function	GO:0015078
5963	9691	proton-transporting two-sector ATPase complex	cellular_component	GO:0016469
5963	9292	ATP synthesis coupled proton transport	biological_process	GO:0015986
5963	21355	hydrogen ion transporting ATP synthase activity, rotational mechanism	molecular_function	GO:0046933
5963	21380	hydrogen ion transporting ATPase activity, rotational mechanism	molecular_function	GO:0046961
5963	3930	cytoplasm	cellular_component	GO:0005737
5963	6204	hydrogen-exporting ATPase activity, phosphorylative mechanism	molecular_function	GO:0008553
5963	9294	energy coupled proton transport, against electrochemical gradient	biological_process	GO:0015988
5963	2390	hydrogen-transporting two-sector ATPase activity	molecular_function	GO:0003936
5963	19729	proton-transporting ATP synthase complex	cellular_component	GO:0045259
5964	3091	protein tyrosine phosphatase activity	molecular_function	GO:0004725
5964	3093	prenylated protein tyrosine phosphatase activity	molecular_function	GO:0004727
5966	2487	aminoacyl-tRNA hydrolase activity	molecular_function	GO:0004045
5968	7744	FMN binding	molecular_function	GO:0010181
5968	9710	oxidoreductase activity	molecular_function	GO:0016491
5968	2412	NADPH dehydrogenase activity	molecular_function	GO:0003959
5969	2290	catalytic activity	molecular_function	GO:0003824
5971	13917	heat shock protein binding	molecular_function	GO:0031072
5974	3043	protein kinase activity	molecular_function	GO:0004672
5974	3736	ATP binding	molecular_function	GO:0005524
5974	4602	protein amino acid phosphorylation	biological_process	GO:0006468
5974	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
5974	3053	calmodulin-dependent protein kinase activity	molecular_function	GO:0004683
5975	2445	acyl-CoA oxidase activity	molecular_function	GO:0003997
5975	3966	peroxisome	cellular_component	GO:0005777
5975	4763	fatty acid beta-oxidation	biological_process	GO:0006635
5975	2443	acyl-CoA dehydrogenase activity	molecular_function	GO:0003995
5975	4283	electron transport	biological_process	GO:0006118
5975	9834	oxidoreductase activity, acting on the CH-CH group of donors	molecular_function	GO:0016627
5975	5830	metabolic process	biological_process	GO:0008152
5975	4760	fatty acid metabolic process	biological_process	GO:0006631
5975	23919	FAD binding	molecular_function	GO:0050660
5976	2176	DNA binding	molecular_function	GO:0003677
5976	2356	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
5976	4499	transcription	biological_process	GO:0006350
5977	3043	protein kinase activity	molecular_function	GO:0004672
5977	3736	ATP binding	molecular_function	GO:0005524
5977	4602	protein amino acid phosphorylation	biological_process	GO:0006468
5977	3708	binding	molecular_function	GO:0005488
5978	2175	nucleic acid binding	molecular_function	GO:0003676
5978	3736	ATP binding	molecular_function	GO:0005524
5978	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
5978	2792	helicase activity	molecular_function	GO:0004386
5979	3827	intracellular	cellular_component	GO:0005622
5979	5939	zinc ion binding	molecular_function	GO:0008270
5980	2196	transcription factor activity	molecular_function	GO:0003700
5980	3838	nucleus	cellular_component	GO:0005634
5980	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
5980	19030	sequence-specific DNA binding	molecular_function	GO:0043565
5980	21401	protein dimerization activity	molecular_function	GO:0046983
5982	5053	response to stress	biological_process	GO:0006950
5982	9321	integral to membrane	cellular_component	GO:0016021
5984	4591	protein folding	biological_process	GO:0006457
5984	2233	peptidyl-prolyl cis-trans isomerase activity	molecular_function	GO:0003755
5984	2975	cyclophilin	molecular_function	GO:0004600
5984	12948	FK506-sensitive peptidyl-prolyl cis-trans isomerase	molecular_function	GO:0030051
5984	17567	cyclophilin-type peptidyl-prolyl cis-trans isomerase activity	molecular_function	GO:0042027
5985	2227	structural constituent of ribosome	molecular_function	GO:0003735
5985	3827	intracellular	cellular_component	GO:0005622
5985	4025	ribosome	cellular_component	GO:0005840
5985	4556	translation	biological_process	GO:0006412
5986	3546	transporter activity	molecular_function	GO:0005215
5986	4927	transport	biological_process	GO:0006810
